latitude;longitude;Название;Описание;Адрес
56.836165;60.55686;Европейская пекарня;сеть кафе-пекарен;Татищева, 62
56.824998;60.625526;Ли-Ли;кафе-пекарня;Декабристов, 16/18ж, 1 этаж
56.823207;60.619144;Black & White;кофейня;Белинского, 83, 1 этаж
56.818006;60.538143;COFFEE & CHOCOLATE;кофейня;Радуга Парк, Репина, 94
56.825936;60.612154;Bow Jones Coffee;сеть мини-кофеен;БЦ Nebo, Народной Воли, 65, 1 этаж
56.904224;60.598516;Лакомка;кафе-кондитерская;ТЦ Калинка, 40 лет Октября, 75, 1 этаж
56.833583;60.592489;Simple Coffee;кофейня;Хохрякова, 23
56.816933;60.634103;Не торты, а торты;кофейня-кондитерская;Ткачей, 13а
56.833631;60.596931;Поль Бейкери;сеть кафе-пекарен;ДЦ Малышева 36, Малышева, 36, 1 этаж
56.842577;60.616396;Французский Пекарь;сеть кофеен-пекарен;Мамина-Сибиряка, 64, 1 этаж
56.843268;60.572851;Wake Cup;мини-кофейня;Юмашева, 5, 1 этаж
56.750094;60.80062;Шоколадница;сеть кофеен;Аэропорт Кольцово, Бахчиванджи площадь, 1, терминал В, 2 этаж
56.82083;60.649716;Prime-Time;кофейня;Сибирский тракт, 12 ст3, 1 этаж
56.806961;60.61234;Street Market Food & Buffet;кафе-магазин;ТРЦ Мегаполис, 8 Марта, 149, 1 этаж
56.843013;60.625415;Дом выпечки;сеть кафе-пекарен;Бажова, 79, 1 этаж
56.85234;60.64754;9 ОСТРОВОВ;кондитерская торговая сеть;Мира, 3
56.792695;60.619618;Европейская пекарня;сеть кафе-пекарен;Родонитовая, 5, 1 этаж
56.823845;60.605354;Black & White;кофейня;8 Марта, 51, 1 этаж
56.833154;60.599217;Bow Jones Coffee;сеть мини-кофеен;8 Марта, 12а, 1 этаж
56.794968;59.907603;Лакомка;кафе-кондитерская;Олега Кошевого, 20а, 1 этаж
56.819901;60.652587;Prime-Time;кофейня;Сибирский тракт, 12 ст8, 1 этаж
56.830272;60.600943;Simple Coffee;кофейня;8 Марта, 32
56.818006;60.538143;Не торты, а торты;кофейня-кондитерская;Радуга Парк, Репина, 94, 2 этаж
56.835009;60.609886;Поль Бейкери;сеть кафе-пекарен;Малышева, 64, 1 этаж
56.837106;60.615774;Французский Пекарь;сеть кофеен-пекарен;БЦ Антей, Красноармейская, 10, 1 этаж
56.830781;60.624415;Дом выпечки;сеть кафе-пекарен;Луначарского, 185, 1 этаж
56.79598;59.90621;9 ОСТРОВОВ;кондитерская торговая сеть;Максима Горького, 35
56.835309;60.60709;Европейская пекарня;сеть кафе-пекарен;Горького, 35, 1 этаж
56.835541;60.591044;Black & White;кофейня;БЦ Палладиум, Хохрякова, 10, 1 этаж
56.839034;60.592842;Bow Jones Coffee;сеть мини-кофеен;БЦ Прайм, Антона Валека, 13, 1 этаж
56.820974;60.650634;Prime-Time;кофейня;Сибирский тракт, 12 ст2, 1 этаж
56.82426;60.504972;Simple Coffee;кофейня;МеГа, Металлургов, 87, 1 этаж
56.832359;60.582391;Поль Бейкери;сеть кафе-пекарен;ТРЦ Алатырь, Малышева, 5, 1 этаж
56.740613;60.543147;Французский Пекарь;сеть кофеен-пекарен;Нескучная, 3, 1 этаж
56.90144;59.94835;9 ОСТРОВОВ;кондитерская торговая сеть;Чкалова, 38
56.828557;60.625157;Black & White;кофейня;Луначарского, 205, 2 этаж
56.815033;60.624494;Bow Jones Coffee;сеть мини-кофеен;Цвиллинга, 7, 104 офис, 1 этаж
56.827973;60.600681;Поль Бейкери;сеть кафе-пекарен;ТРЦ Гринвич, 8 Марта, 46, 3 этаж
56.843995;60.653497;Французский Пекарь;сеть кофеен-пекарен;УрФУ, Мира, 19, 1 этаж
56.832148;60.585426;Bow Jones Coffee;сеть мини-кофеен;Architector, Малышева, 8, 2 этаж
56.83976;60.619736;Поль Бейкери;сеть кафе-пекарен;Ленина проспект, 48, 1 этаж
56.816652;60.536186;Французский Пекарь;сеть кофеен-пекарен;Радуга Парк, Репина, 94, 1 этаж
56.82974;60.616153;Bow Jones Coffee;сеть мини-кофеен;Белинского, 56, 1 этаж
56.806545;60.612776;Поль Бейкери;сеть кафе-пекарен;ТРЦ Мегаполис, 8 Марта, 149, 1 этаж
56.840304;60.616261;Французский Пекарь;сеть кофеен-пекарен;УрФУ, Ленина проспект, 51, 1 этаж
56.834115;60.622372;Bow Jones Coffee;сеть мини-кофеен;Деловой дом Филитцъ, Энгельса, 36, 1 этаж, 1 подъезд
56.796564;60.62711;Поль Бейкери;сеть кафе-пекарен;ТЦ Дирижабль, Академика Шварца, 17, 1 этаж
56.831165;60.603163;Bow Jones Coffee;сеть мини-кофеен;Добролюбова, 16, 8 этаж
56.79344;60.520414;Поль Бейкери;сеть кафе-пекарен;ТРЦ Академический, Краснолесья, 133, 1 этаж
56.841526;60.58192;Bow Jones Coffee;сеть мини-кофеен;ДЦ Микрон, Челюскинцев, 2, 1 этаж
56.863569;60.630474;Поль Бейкери;сеть кафе-пекарен;ТРЦ Парк Хаус, Сулимова, 50, 3 этаж
56.843434;60.626554;Bow Jones Coffee;сеть мини-кофеен;Первомайская, 56, 1 этаж
56.816777;60.53741;Поль Бейкери;сеть кафе-пекарен;Радуга Парк, Репина, 94, 1 этаж
56.818535;60.616747;Bow Jones Coffee;сеть мини-кофеен;Большакова, 61, 1 этаж
56.829234;60.672064;Поль Бейкери;сеть кафе-пекарен;КомсоМолл, Сибирский тракт дублёр, 2, 1 этаж
56.837285;60.615709;Bow Jones Coffee;сеть мини-кофеен;БЦ Антей, Красноармейская, 10, 1 этаж
56.788833;60.648635;Поль Бейкери;сеть кафе-пекарен;ТРК Глобус, Щербакова, 4
56.844476;60.616656;Bow Jones Coffee;сеть мини-кофеен;БЦ Манхэттен, Мамина-Сибиряка, 101, 1 этаж, супермаркет Верный
56.816347;60.586208;Поль Бейкери;сеть кафе-пекарен;ТРЦ ФанФан, Ясная, 2, 1 этаж
56.863797;60.619553;Bow Jones Coffee;сеть мини-кофеен;Маяковского, 25а, 1 этаж
56.823775;60.504993;Поль Бейкери;сеть кафе-пекарен;МеГа, Металлургов, 87, 1 этаж
56.82363;60.617212;Bow Jones Coffee;сеть мини-кофеен;ЖК Белинского 86, Белинского, 86, 1 этаж
56.795691;60.581153;Поль Бейкери;сеть кафе-пекарен;ТЦ КИТ, Амундсена, 65, 1 этаж
56.823207;60.619144;Bow Jones Coffee;сеть мини-кофеен;Белинского, 83, 1 этаж
